y,lagy,prvwinpty,deminc,repinc,year
43.21191962255261,46.180079888099,-1,0,1,11
52.3506550251815,43.21191962255261,-1,0,0,12
67.0924209760058,52.3506550251815,1,1,0,13
61.868377552355206,65.2984641043343,1,1,0,1
64.7920479470236,61.868377552355206,1,1,0,2
63.6121646940547,64.7920479470236,1,1,0,3
61.6934304671913,63.6121646940547,1,1,0,4
68.137678770272,61.6934304671913,1,1,0,5
65.4629604346995,64.0572854474756,1,1,0,7
69.7082466304601,65.4629604346995,1,1,0,8
33.958799774016,37.22703498429539,-1,0,1,1
35.868006606929995,33.958799774016,-1,0,1,2
40.9222035032656,35.868006606929995,-1,0,1,3
37.266171305897394,34.489936731806004,-1,0,1,5
32.321874280308,37.266171305897394,-1,0,1,6
32.3841134927775,32.321874280308,-1,0,1,7
38.772520460340004,32.3841134927775,-1,0,1,8
57.75239211091579,65.0753443934795,1,1,0,1
67.2899877849829,57.75239211091579,1,0,0,2
67.8087280112866,67.2899877849829,1,1,0,3
35.288146358614895,39.3988016508019,-1,0,1,1
36.3763107253662,35.288146358614895,-1,0,1,2
40.7567365042075,36.3763107253662,-1,0,1,3
59.8025265495939,69.0071942446043,1,1,0,1
66.6797885120506,59.8025265495939,1,1,0,2
68.5605527338885,66.6797885120506,1,1,0,3
64.4165676816255,75.2796444144846,1,1,0,1
72.2154891756375,64.4165676816255,1,1,0,2
77.80692227299741,72.2154891756375,1,1,0,3
84.9119116191162,74.0895661873323,1,1,0,5
72.5816472837343,84.9119116191162,1,1,0,6
84.5649629340616,72.5816472837343,1,1,0,7
90.96246306283459,84.5649629340616,1,0,0,8
94.4739652031908,91.3942204875962,1,1,0,10
92.58146352875809,94.4739652031908,1,1,0,11
58.6543558388087,92.58146352875809,1,0,0,12
95.48002747121109,58.6543558388087,1,0,0,13
96.0480576785777,96.3985253804707,1,1,0,17
93.76568337701441,96.0480576785777,1,1,0,18
75.73394742512392,82.80525976312859,1,1,0,20
55.277134337526704,61.5573984890681,1,1,0,1
68.8763717764391,55.277134337526704,1,1,0,2
66.55502915217629,68.8763717764391,1,1,0,3
67.28314535206701,62.2685425052808,1,1,0,5
65.3623854616775,59.157335223245894,1,0,0,7
74.72333940138009,65.3623854616775,1,1,0,8
87.51828506077291,75.02163347365271,1,1,0,10
84.6761211701944,87.51828506077291,1,1,0,11
87.9317465492881,84.6761211701944,1,1,0,12
88.1602456538428,87.9317465492881,1,0,0,13
82.97937120087171,87.20100063778271,1,1,0,15
83.8291799319354,82.97937120087171,1,1,0,16
82.7449173185227,83.8291799319354,1,1,0,17
78.2153126370681,82.7449173185227,1,1,0,18
48.551920435919,53.7759100538624,1,1,0,1
59.000435749156196,48.551920435919,-1,0,1,2
59.08424908424911,59.000435749156196,1,1,0,3
59.1387208191461,51.572068707991,1,1,0,5
51.988543016385705,59.1387208191461,1,1,0,6
54.0352908681426,51.988543016385705,1,1,0,7
68.9406235445218,54.0352908681426,1,0,0,8
52.594041552963496,37.747582988508,-1,0,1,10
59.26983720035889,52.594041552963496,1,1,0,11
65.1918609799794,59.26983720035889,1,1,0,12
68.9040243327076,65.1918609799794,1,1,0,13
64.40936108652579,74.0017989970861,1,1,0,15
66.1766312906979,64.40936108652579,1,1,0,16
62.2307953196541,66.1766312906979,1,1,0,17
70.9269563766358,62.2307953196541,1,1,0,18
54.1608998569049,63.52113062246121,1,1,0,20
39.9681780791763,47.852318875106,-1,0,1,1
48.0438085591289,39.9681780791763,-1,0,0,2
44.304457381179894,48.0438085591289,-1,0,1,3
41.071493993657796,35.1066652365603,-1,0,1,5
27.966880796148,41.071493993657796,-1,0,1,6
31.688057065156002,27.966880796148,-1,0,1,7
31.9966689413479,31.688057065156002,-1,0,1,8
40.7672864513002,29.460887263729703,-1,0,1,10
34.211760490275104,40.7672864513002,-1,0,1,11
33.1305807127734,34.211760490275104,-1,0,1,12
32.0325079954146,33.1305807127734,-1,0,1,13
36.022197581598704,45.37543187493589,-1,0,1,15
48.449288211579294,36.022197581598704,-1,0,0,16
50.2861864756921,48.449288211579294,-1,0,1,17
59.2042773539235,50.2861864756921,1,1,0,18
75.21867298120141,77.5706224379534,1,1,0,20
61.7914580755992,73.18939471629051,1,1,0,1
76.0768715787815,61.7914580755992,1,1,0,2
71.2045574675515,76.0768715787815,1,1,0,3
63.716558932142895,63.3665966386555,1,1,0,5
56.240778990852796,63.716558932142895,1,1,0,6
55.3581970642686,56.240778990852796,1,1,0,7
68.8318580313741,55.3581970642686,1,1,0,8
86.03399983360599,72.821270310192,1,1,0,10
76.9452969850153,86.03399983360599,1,1,0,11
83.9988425925926,76.9452969850153,1,1,0,12
79.63955041342159,83.9988425925926,1,1,0,13
63.5618284378615,75.4170624859043,1,1,0,15
70.3610798266271,63.5618284378615,1,1,0,16
61.2770555682897,70.3610798266271,1,1,0,17
68.1832879116818,61.2770555682897,1,1,0,18
45.56950134761151,59.4243986638465,1,1,0,20
62.0143260256132,71.70990574528909,1,1,0,1
73.11173382291359,62.0143260256132,1,1,0,2
71.7282343911636,73.11173382291359,1,1,0,3
83.3735431668028,77.7222658899788,1,0,0,5
59.692778596531,57.0345762711864,1,1,0,7
56.1529212169129,59.692778596531,1,0,0,8
46.6150823489461,38.823910992294394,-1,0,0,10
39.4027018735869,46.6150823489461,-1,0,1,11
33.8123216129228,39.4027018735869,-1,0,1,12
33.0278957863707,33.8123216129228,-1,0,1,13
24.904203589442602,31.600013970870698,-1,0,1,15
24.615384615384603,24.904203589442602,-1,0,1,16
26.3191006055833,24.615384615384603,-1,0,1,17
33.3102756545499,26.3191006055833,-1,0,1,18
24.317038219686303,34.494243747518894,-1,0,1,20
71.66055045871559,78.44492231860251,1,1,0,1
83.02895892086259,71.66055045871559,1,1,0,2
54.4464401727367,83.02895892086259,1,1,0,3
85.93079345138871,78.8245030101308,1,0,0,5
83.1415348351427,80.8501929598877,1,1,0,7
87.261503229741,83.1415348351427,1,1,0,8
87.9057749924411,82.7855997769569,1,1,0,10
84.7693889118384,87.9057749924411,1,1,0,11
86.30065742975641,84.7693889118384,1,1,0,12
85.07816402223241,86.30065742975641,1,1,0,13
78.36313792624809,86.4530366775934,1,1,0,15
81.1699577877942,78.36313792624809,1,1,0,16
79.5595396193006,83.7979070119226,1,1,0,20
59.5296039067616,68.4242767801631,1,1,0,1
74.5885149963424,59.5296039067616,1,0,0,2
67.16082919920821,74.5885149963424,1,1,0,3
66.1014020418645,60.795454545454504,1,1,0,5
62.7794352403786,59.89000556933829,1,1,0,7
73.8615391540504,62.7794352403786,1,1,0,8
86.54283241995961,74.0253995911939,1,1,0,10
80.5410847628273,86.54283241995961,1,1,0,11
85.9622832659695,80.5410847628273,1,1,0,12
84.66515996528291,85.9622832659695,1,1,0,13
71.3056759031263,83.44385974332809,1,1,0,15
78.7347039598693,71.3056759031263,1,1,0,16
75.6585924276795,78.7347039598693,1,1,0,17
35.070908676101496,42.0481801610076,-1,0,1,20
54.0336892120102,60.327076996628705,1,1,0,1
67.0352603448601,54.0336892120102,1,1,0,2
60.045249205534105,67.0352603448601,1,1,0,3
63.8611390012284,54.8378293558203,1,0,0,5
64.43949999729321,59.8597954473738,1,1,0,7
75.77326565143821,64.43949999729321,1,1,0,8
75.32783781923321,72.1522882895679,1,1,0,12
73.081276108295,75.32783781923321,1,1,0,13
67.5451765100796,67.5311068227829,1,1,0,15
71.63835523317341,67.5451765100796,1,1,0,16
66.7281863505047,71.63835523317341,1,1,0,17
71.213529220875,66.7281863505047,1,1,0,18
66.09859756481801,71.55931875872851,1,1,0,20
35.5528728443365,42.7428492295297,-1,0,0,1
45.66032612209539,35.5528728443365,-1,0,1,2
42.9114180769317,45.66032612209539,-1,0,1,3
39.159800795688604,33.364627781460904,-1,0,1,5
30.5591908954802,39.159800795688604,-1,0,1,6
33.2033992906141,30.5591908954802,-1,0,1,7
37.7608844286327,33.2033992906141,-1,0,1,8
50.8716642081266,48.4055356280167,-1,0,1,10
50.0470931131594,50.8716642081266,1,1,0,11
50.182268883056295,50.0470931131594,1,1,0,12
39.2598637055334,50.182268883056295,1,0,1,13
27.3795935379063,41.019725083677294,-1,0,1,15
24.8798489529694,27.3795935379063,-1,0,1,16
27.519592512322504,24.8798489529694,-1,0,1,17
31.241576151589605,27.519592512322504,-1,0,1,18
24.949207904621897,35.4901716327972,-1,0,1,20
44.5377171505188,49.108232458367794,-1,0,1,1
56.7448428114741,44.5377171505188,-1,0,1,2
53.977784769288995,56.7448428114741,1,1,0,3
56.859176415247795,52.7384821987212,1,1,0,5
55.762628526175206,50.9008835958509,1,1,0,7
71.9439939963579,55.762628526175206,1,1,0,8
72.3531113510157,53.341576367969104,1,1,0,10
67.39394842008589,72.3531113510157,1,1,0,11
73.7259610652914,67.39394842008589,1,1,0,12
69.8029184885617,73.7259610652914,1,1,0,13
62.608920245232,72.55737069383271,1,1,0,15
70.69545505614259,62.608920245232,1,1,0,16
64.5082793940522,70.69545505614259,1,1,0,17
54.5703483269879,64.5082793940522,1,1,0,18
39.372533371573205,55.6582403893984,1,0,0,20
53.1704032069909,54.1041326540648,1,1,0,1
60.764761306532705,53.1704032069909,1,1,0,2
50.783636996013605,60.764761306532705,1,0,0,3
41.408449002766396,36.1400426653281,-1,0,1,5
29.5649375347436,30.921097835629997,-1,0,1,7
37.907327665525706,29.5649375347436,-1,0,1,8
38.9091380203835,25.7557295636259,-1,0,1,10
27.161784380199798,38.9091380203835,-1,0,1,11
20.459665867685896,27.161784380199798,-1,0,1,12
25.911396306778396,20.459665867685896,-1,0,1,13
22.2002837377327,31.6821359453375,-1,0,1,15
22.286611974166497,22.2002837377327,-1,0,1,16
24.8180640015951,22.286611974166497,-1,0,1,17
65.9196411156622,71.24456996669159,1,1,0,20
28.4189041155744,30.400502770953604,-1,0,1,1
32.8940769143652,28.4189041155744,-1,0,1,2
33.9925551910957,32.8940769143652,-1,0,1,3
42.177268557101705,36.3225992343894,-1,0,1,5
27.264015333013898,23.9888737815738,-1,0,1,7
42.027226260737706,27.264015333013898,-1,0,1,8
45.492429062221696,38.523707571147796,-1,0,1,10
31.207563494103603,45.492429062221696,-1,0,1,11
38.8361101828424,31.207563494103603,-1,0,1,12
28.3459072870786,38.8361101828424,-1,0,1,13
32.9993283055445,30.2132555621185,-1,0,0,15
26.607620755504797,32.9993283055445,-1,0,1,16
29.839304615581998,26.607620755504797,-1,0,1,17
34.1956190141364,29.839304615581998,-1,0,1,18
26.8843260538404,31.644435292592302,-1,0,1,20
29.428892735986,27.615877265984,-1,0,0,1
35.6730961756658,29.428892735986,-1,0,0,2
36.2284554303572,35.6730961756658,-1,0,1,3
41.0220737517289,40.2894114373174,-1,0,0,5
28.2603793716005,41.0220737517289,-1,0,1,6
28.8701143168209,28.2603793716005,-1,0,1,7
34.468676547927,28.8701143168209,-1,0,1,8
33.4030283035844,27.213309007466997,-1,0,1,10
25.5747502969385,33.4030283035844,-1,0,1,11
24.932513165464396,25.5747502969385,-1,0,1,12
23.207875454404203,24.932513165464396,-1,0,1,13
37.8359843272084,35.4287141204921,-1,0,0,15
47.6301149877017,37.8359843272084,-1,0,0,16
26.292149221508698,47.6301149877017,-1,0,1,17
33.0954011013544,26.292149221508698,-1,0,1,18
23.5199000659287,32.656300826231195,-1,0,1,20
35.4217723981816,37.1690762704528,-1,0,1,1
47.485829056014296,35.4217723981816,-1,0,1,2
49.5477408514819,47.485829056014296,-1,0,1,3
41.5559312482389,38.8826850788758,-1,0,1,5
27.719089421217102,41.5559312482389,-1,0,1,6
31.286816090718197,27.719089421217102,-1,0,1,7
31.116351746289002,31.286816090718197,-1,0,1,8
53.2851364144935,42.7565262674854,-1,0,0,10
46.0892283592054,53.2851364144935,1,1,0,11
37.6168873252477,46.0892283592054,-1,0,1,12
23.2536021442485,37.6168873252477,-1,0,1,13
26.7744533720999,33.6634226132208,-1,0,1,15
31.849797471999803,40.604619877421605,-1,0,1,20
38.630238745119705,36.2713605044124,-1,0,1,2
37.677833621530205,38.630238745119705,-1,0,0,3
43.62014747671821,33.0813047587422,-1,0,1,5
32.6538286580743,26.994093977154698,-1,0,1,7
33.2323353773396,32.6538286580743,-1,0,1,8
34.0994347768936,28.0932280948921,-1,0,1,10
32.081793662298196,34.0994347768936,-1,0,1,11
34.5247946222158,32.081793662298196,-1,0,1,12
32.5796813254265,34.5247946222158,-1,0,0,13
41.5724784244099,42.7925160927042,-1,0,1,15
33.1396644830983,41.5724784244099,-1,0,1,16
36.0719337038586,33.1396644830983,-1,0,1,17
54.5857813177714,36.0719337038586,-1,0,0,18
29.3636352681745,44.36730053175901,-1,0,1,20
35.0558165070457,35.0202229456447,-1,0,1,1
38.99309240860929,35.0558165070457,-1,0,1,2
38.6661815866664,38.99309240860929,-1,0,1,3
37.5110553193917,38.6661815866664,-1,0,1,4
43.562503666334294,37.5110553193917,-1,0,1,5
34.731094003889105,32.5700239342778,-1,0,1,7
37.7469733412838,34.731094003889105,-1,0,1,8
48.5226346277623,44.3518595672583,-1,0,1,10
41.7873588351812,48.5226346277623,-1,0,1,11
29.378531073446304,41.7873588351812,-1,0,1,12
34.171240797233,29.378531073446304,-1,0,1,13
56.672204009861204,52.833976402169704,1,1,0,15
55.646952319545704,56.672204009861204,1,1,0,16
64.8681820413373,55.646952319545704,1,1,0,17
66.5150349969369,64.8681820413373,1,1,0,18
54.531619207817705,60.1007109004739,1,1,0,20
41.2034851570614,42.548217416715396,-1,0,0,1
40.520365940057296,41.2034851570614,-1,0,1,2
40.738229329516,40.520365940057296,-1,0,1,3
46.0144241017503,38.8104789985016,-1,0,1,5
39.113571817895,41.55961366299589,-1,0,1,7
33.9399836531351,39.113571817895,-1,0,1,8
45.242387667486604,35.1780159544813,-1,0,1,10
42.2711483995084,45.242387667486604,-1,0,1,11
34.12030651340999,42.2711483995084,-1,0,1,12
37.8509345054249,34.12030651340999,-1,0,1,13
38.9497325915532,48.3769417076958,-1,0,1,15
37.394698584032,38.9497325915532,-1,0,1,16
45.2932545012212,37.394698584032,-1,0,1,17
39.5276782560428,42.2272334708761,-1,0,0,20
44.1881870642609,43.503593608261795,-1,0,1,1
49.5419425513558,44.1881870642609,-1,0,1,2
49.411591824738906,49.5419425513558,-1,0,1,3
52.4056633993209,44.0917759537592,-1,0,1,5
36.5219264094366,47.702171942663405,-1,0,1,7
31.8410533393428,36.5219264094366,-1,0,1,8
31.5013072368217,34.707052188369104,-1,0,1,11
52.2592482352053,47.912272607434794,-1,0,1,15
66.4142123604976,52.2592482352053,1,1,0,16
64.2379272006574,66.4142123604976,1,1,0,17
67.1771654935804,64.2379272006574,1,1,0,18
58.386622005684096,69.1423884853814,1,1,0,20
40.3540962980161,37.0974147724649,-1,0,1,1
44.52303648732221,40.3540962980161,-1,0,0,2
44.4289453248584,44.52303648732221,-1,0,0,3
45.187637969094894,47.09701178451179,-1,0,1,5
33.8137821076824,37.7946311654299,-1,0,1,7
32.456335012923304,33.8137821076824,-1,0,1,8
45.169733141962794,31.2442093169774,-1,0,1,10
36.428746809230205,45.169733141962794,-1,0,1,11
30.364936042136897,36.428746809230205,-1,0,1,12
43.9927941663604,30.364936042136897,-1,0,1,13
61.266784899924005,50.352313273964796,1,1,0,15
68.0968753867429,61.266784899924005,1,1,0,16
68.8727295592965,68.0968753867429,1,1,0,17
66.1999419986059,68.8727295592965,1,1,0,18
54.840150661428005,56.503385773912,1,1,0,20
53.4821509365668,54.7816959160243,1,1,0,1
58.7667176993478,53.4821509365668,1,1,0,2
54.737575351641,58.7667176993478,1,1,0,3
64.9807874919948,59.985277561271296,1,1,0,5
54.1455284078761,56.1974824260258,1,1,0,7
62.4828046895786,54.1455284078761,1,1,0,8
34.212287511712,45.220807829513,-1,0,1,10
25.536724391820997,34.212287511712,-1,0,1,11
21.7254089474572,25.536724391820997,-1,0,1,12
32.4416595966514,21.7254089474572,-1,0,1,13
60.15606503972649,65.6813244877591,1,1,0,15
50.3612999134106,60.15606503972649,1,1,0,16
52.596895950223896,50.3612999134106,1,1,0,17
66.0446596419182,52.596895950223896,1,1,0,18
37.7385658385052,37.961363425281,-1,0,1,1
39.5240352002082,37.7385658385052,-1,0,1,2
38.5818125097489,39.5240352002082,-1,0,1,3
47.0478497087124,40.2520760443452,-1,0,1,5
35.6873029601317,36.657012825817105,-1,0,1,7
41.0050244123992,35.6873029601317,-1,0,1,8
59.834893554615896,57.954032719474895,1,1,0,10
61.433075434283296,59.834893554615896,1,1,0,11
46.009587029903,61.433075434283296,1,0,0,12
31.1511276458301,46.009587029903,-1,0,1,13
50.252871390083705,66.1558950003209,1,0,0,15
53.2326340021165,50.252871390083705,1,1,0,16
64.8775447513195,53.2326340021165,1,0,0,17
47.43569491614671,47.0590486102608,-1,0,1,1
50.0719004006429,47.43569491614671,-1,0,1,2
51.568100072192,50.0719004006429,1,1,0,3
54.5562086935869,51.7139205508751,1,1,0,5
53.98460376421411,56.432549119612894,1,1,0,7
53.96519062278,53.98460376421411,1,1,0,8
80.49294182916559,75.06137807661459,1,1,0,10
78.62683965680199,80.49294182916559,1,1,0,11
74.1691224214575,78.62683965680199,1,1,0,12
64.37675446455229,74.1691224214575,1,1,0,13
68.2111166682589,69.1546927545093,1,1,0,1
76.0534620382402,68.2111166682589,1,1,0,2
72.21500649415529,76.0534620382402,1,1,0,3
73.753619271899,72.21500649415529,1,1,0,4
75.7174543057721,73.753619271899,1,1,0,5
71.31807786071529,71.48438853657692,1,1,0,7
74.2222892121151,71.31807786071529,1,1,0,8
67.3760559019946,59.5530922653542,1,1,0,11
65.6297415819256,67.3760559019946,1,1,0,12
50.4403760514597,65.6297415819256,1,1,0,13
53.832857894771,52.6104022810295,1,1,0,1
58.2173467417299,53.832857894771,1,1,0,2
57.8973470438309,58.2173467417299,1,1,0,3
52.681077493348596,61.6887950416236,1,1,0,1
66.8119590763587,52.681077493348596,1,1,0,2
64.8410137482357,66.8119590763587,1,1,0,3
60.7855717968759,64.8410137482357,1,1,0,4
63.8883421741113,60.7855717968759,1,1,0,5
65.63680578612521,56.862596528448705,1,1,0,8
68.6347463463157,56.8861067434064,1,1,0,10
71.3049773116514,68.6347463463157,1,0,0,11
80.5994253001582,71.3049773116514,1,1,0,12
72.01146875984391,80.5994253001582,1,1,0,13
71.0241956130054,56.6264825977056,1,0,0,15
74.10502819949221,71.0241956130054,1,1,0,16
77.0943583509455,74.10502819949221,1,1,0,17
66.0343010443614,77.0943583509455,1,1,0,18
56.4559128459994,69.4227283027419,1,1,0,20
37.556698112586496,40.412891127044,-1,0,1,1
47.770557269921895,37.556698112586496,-1,0,1,2
42.350225983267606,47.770557269921895,-1,0,1,3
42.400049983685896,42.350225983267606,-1,0,1,4
47.1103915572345,42.400049983685896,-1,0,1,5
49.6168582375479,44.9414225499414,-1,0,1,8
61.0625517067731,45.327054209439495,-1,0,1,10
55.1876390048892,61.0625517067731,1,1,0,11
60.9283960841146,55.1876390048892,1,1,0,12
54.0588555039486,60.9283960841146,1,1,0,13
53.581562519704896,56.2090407614817,1,1,0,15
62.295022162231206,53.581562519704896,1,1,0,16
53.200977425475905,62.295022162231206,1,1,0,17
59.3713287823464,53.200977425475905,1,1,0,18
45.5331630129253,59.095424293596494,1,0,0,20
46.93123711389979,49.401125283530206,-1,0,0,1
56.9311471009306,46.93123711389979,-1,0,1,2
52.4236902050114,56.9311471009306,1,1,0,3
51.8951662613335,52.4236902050114,1,1,0,4
60.6496840145909,51.8951662613335,1,1,0,5
57.539008545201,52.2394168335122,1,1,0,8
64.0544533861227,56.0922306521763,1,1,0,10
56.899665121791706,64.0544533861227,1,1,0,11
56.197971715830604,56.899665121791706,1,1,0,12
45.019777058612,56.197971715830604,1,1,0,13
47.4491099954359,48.84943883673329,-1,0,1,15
49.9845304158356,47.4491099954359,-1,0,1,16
45.711645187940796,49.9845304158356,-1,0,1,17
50.8915796307619,45.711645187940796,-1,0,1,18
55.183254043767796,57.445417639730394,1,1,0,20
36.4153739749037,39.878808281434104,-1,0,1,1
49.904110671369,36.4153739749037,-1,0,1,2
41.8434007065501,49.904110671369,-1,0,1,3
44.4439089544635,41.8434007065501,-1,0,1,4
47.9172611387076,44.4439089544635,-1,0,1,5
51.87408632300429,48.5812397398333,-1,0,1,8
52.7021149178933,51.497543874057506,1,1,0,10
45.05386925551821,52.7021149178933,1,1,0,11
34.4055716205759,45.05386925551821,-1,0,1,12
39.2424986209305,34.4055716205759,-1,0,0,13
38.754150391778104,35.282505625437004,-1,0,1,15
30.1496817514164,38.754150391778104,-1,0,1,16
37.8535540190309,30.1496817514164,-1,0,1,17
60.6654779497075,37.8535540190309,-1,1,0,18
44.572297411446705,62.061874640598,1,1,0,20
43.3155507203705,46.5368802902056,-1,0,1,1
53.6821405687267,43.3155507203705,-1,0,1,2
50.0230645574634,53.6821405687267,1,1,0,3
51.6402021638019,50.0230645574634,1,1,0,4
55.1798081659857,51.6402021638019,1,1,0,5
44.0044433184573,37.0354082030928,-1,0,0,8
43.44723260366611,35.8705602814265,-1,0,1,10
38.2556395357304,43.44723260366611,-1,0,1,11
32.3857607759081,38.2556395357304,-1,0,1,12
38.302232049253796,32.3857607759081,-1,0,1,13
31.700215518266695,38.9318325256069,-1,0,1,15
51.6844873591461,31.700215518266695,-1,0,0,16
56.317010896159495,51.6844873591461,1,1,0,17
53.1422451232016,56.317010896159495,1,1,0,18
28.9424338421171,48.975120767468795,-1,0,1,20
44.878408253500396,47.475968097796,-1,0,1,1
51.4796937177664,44.878408253500396,-1,0,1,2
48.0311093923602,51.4796937177664,1,1,0,3
47.340019135067394,48.0311093923602,-1,0,1,4
45.8641703838663,47.340019135067394,-1,0,1,5
39.32223581007,35.1088538743401,-1,0,1,8
52.43400112338511,35.179584665457,-1,0,1,10
54.9107861307086,52.43400112338511,1,1,0,11
52.279006068429204,54.9107861307086,1,1,0,12
50.22951689244329,52.279006068429204,1,1,0,13
26.891154849419,35.0552847461657,-1,0,1,15
31.101784695623802,26.891154849419,-1,0,1,16
27.113479133698398,31.101784695623802,-1,0,1,17
36.526534927572605,27.113479133698398,-1,0,1,18
22.969649560191602,27.839706559463895,-1,0,1,20
42.7659894067935,44.4883335046475,-1,0,1,1
46.220909941226594,42.7659894067935,-1,0,1,2
39.867455087569795,46.220909941226594,-1,0,1,3
42.1868513084658,39.867455087569795,-1,0,1,4
45.8412449964077,42.1868513084658,-1,0,1,5
42.9169065889514,40.236433189321794,-1,0,1,8
42.432012878744295,38.377555271437004,-1,0,1,10
37.3046875,42.432012878744295,-1,0,1,11
43.690747552194004,37.3046875,-1,0,1,12
33.4136604485737,43.690747552194004,-1,0,1,13
31.8589660832519,37.741292516641295,-1,0,1,15
32.1229953440248,31.8589660832519,-1,0,1,16
38.207234662779896,32.1229953440248,-1,0,1,17
42.4112424112424,38.207234662779896,-1,0,1,18
34.8976918278228,40.5190751125722,-1,0,1,20
50.1824836656144,52.32280059024071,1,1,0,1
61.4921523567377,50.1824836656144,1,1,0,2
53.295651830808104,61.4921523567377,1,1,0,3
55.6757990600327,53.295651830808104,1,1,0,4
56.4674107073561,55.6757990600327,1,1,0,5
47.407612472386894,45.5416022700731,-1,0,1,8
53.421514590458706,36.6303539894234,-1,0,1,10
50.4629072426467,53.421514590458706,1,0,0,11
48.006864028358,50.4629072426467,1,1,0,12
44.8363313839075,48.006864028358,-1,0,1,13
50.00085731677,51.6600845320693,1,1,0,15
53.2649514601894,50.00085731677,1,1,0,16
61.8145323514492,53.2649514601894,1,1,0,17
54.7218011341306,61.8145323514492,1,1,0,18
47.5693159777113,53.68412931101,1,1,0,20
46.42687191727529,48.3415518186033,-1,0,1,1
50.298701090699396,46.42687191727529,-1,0,1,2
49.4187570397342,50.298701090699396,1,1,0,3
47.883804840666706,49.4187570397342,-1,0,1,4
54.414423572637,47.883804840666706,-1,0,1,5
62.495294883821,54.423243022695104,1,1,0,8
71.0739507880794,62.9146305820339,1,1,0,10
64.3685636856369,65.6336174273586,1,1,0,13
65.3493585157629,67.41451682941221,1,1,0,15
72.2141043453265,65.3493585157629,1,1,0,16
70.7186063159715,72.2141043453265,1,1,0,17
68.9928200653188,70.7186063159715,1,1,0,18
52.0321549262121,69.6771512787995,1,1,0,20
43.4941310370992,43.70392280105,-1,0,1,1
50.7460811731027,43.4941310370992,-1,0,1,2
42.8734048289497,50.7460811731027,1,1,0,3
47.0597845976891,42.8734048289497,-1,0,1,4
49.55316793203179,47.0597845976891,-1,0,1,5
49.1990518370657,46.1254126137606,-1,0,1,8
54.365162711066105,42.7522325975321,-1,0,1,10
59.837868048409796,54.365162711066105,1,1,0,11
56.7047053547958,59.837868048409796,1,1,0,12
53.373823355804795,56.7047053547958,1,1,0,13
59.2315123114235,66.8006477695059,1,1,0,15
58.3783646219493,59.2315123114235,1,1,0,16
60.5443188578227,58.3783646219493,1,1,0,17
66.4316978096178,60.5443188578227,1,1,0,18
53.45666280311401,64.6239737996066,1,1,0,20
40.533793135088395,44.9364733942523,-1,0,1,1
52.0893190180957,40.533793135088395,-1,0,1,2
46.2611481122472,52.0893190180957,1,1,0,3
45.7504989172434,46.2611481122472,-1,0,1,4
50.493295375398105,45.7504989172434,-1,0,0,5
58.3139168894448,53.0814647737827,1,1,0,8
52.4838861308041,48.7702924464258,-1,0,1,10
60.7658186699104,52.4838861308041,1,1,0,11
57.3127207328096,60.7658186699104,1,1,0,12
57.2539099185174,57.3127207328096,1,1,0,13
86.09413695017142,88.6290056801659,1,1,0,1
90.63553254763741,86.09413695017142,1,1,0,2
88.6680160199819,90.63553254763741,1,1,0,3
89.24943352450751,88.6680160199819,1,1,0,4
84.21427300231359,84.3388671161851,1,1,0,6
91.2524070369609,89.08368317180859,1,1,0,10
93.3917150302025,91.2524070369609,1,1,0,11
92.8743110521736,93.3917150302025,1,1,0,12
95.17949509766079,92.8743110521736,1,1,0,13
90.0615008499341,89.75828058295299,1,1,0,16
92.08886070659099,90.0615008499341,1,1,0,17
91.2967777327259,92.08886070659099,1,1,0,18
57.525829847508,55.307296697758396,1,1,0,20
36.712944156371705,40.1373433240171,-1,0,1,1
40.9676157634682,36.712944156371705,-1,0,1,2
40.2798264642082,40.9676157634682,-1,0,1,3
41.618084944837996,40.2798264642082,-1,0,1,4
48.9553080060435,50.4951780174708,1,1,0,6
45.2371044489877,48.9553080060435,-1,0,1,7
37.4731102638921,45.2371044489877,-1,0,1,8
46.4851851851852,43.5660328921855,-1,0,1,10
49.9096875820425,46.4851851851852,-1,0,0,11
31.8799167213939,49.9096875820425,-1,0,1,12
41.9613082084455,31.8799167213939,-1,0,1,13
30.716726910992698,33.15,-1,0,1,15
40.9613344117058,30.716726910992698,-1,0,1,16
45.0128228613299,40.9613344117058,-1,0,1,17
34.1101345784125,45.0128228613299,-1,0,1,18
23.976261436276697,35.6699828813854,-1,0,1,20
35.933408035857205,40.3326215208658,-1,0,1,1
39.3375054525384,35.933408035857205,-1,0,1,2
39.322991822991796,39.3375054525384,-1,0,1,3
40.5183754798704,39.322991822991796,-1,0,1,4
47.752774913568295,52.6808014824823,1,1,0,6
34.8432138489486,47.752774913568295,-1,0,1,7
43.7343069164971,34.8432138489486,-1,0,1,8
48.17351092199839,40.2364872201351,-1,0,1,10
48.9793924685848,48.17351092199839,-1,0,1,11
51.3333007143556,48.9793924685848,-1,0,1,12
52.431713118592704,51.3333007143556,1,1,0,13
52.929892306392496,56.913321226867,1,1,0,15
60.3690240647863,52.929892306392496,1,1,0,16
57.3421124996181,60.3690240647863,1,1,0,17
57.8552214800924,57.3421124996181,1,1,0,18
24.1720329911088,37.126612946922705,-1,0,1,20
38.0380742721638,37.6789751318764,-1,0,1,1
39.946757747752294,38.0380742721638,-1,0,1,2
37.567188595466206,39.946757747752294,-1,0,1,3
